customer_id,age,time_spent,pages_viewed,basket_value,device_type,customer_type,category,num_sessions,purchase
3877,35,13.49,2,56.42,Mobile,Returning,Home Goods,6,0
3878,45,32.41,13,62.77,Mobile,Returning,Electronics,6,1
3879,52,19.09,23,51.04,Mobile,Returning,Electronics,10,0
3880,60,6.65,29,25.06,Mobile,Returning,Home Goods,19,0
3881,64,27.62,6,4.61,Desktop,Returning,Fashion,10,1
3882,48,1.88,29,42.03,Mobile,Returning,Electronics,3,0
3883,44,16.0,5,4.32,Mobile,New,Fashion,1,0
3884,28,23.73,20,63.97,Mobile,Returning,Home Goods,18,1
3885,66,17.18,1,29.37,Mobile,New,Electronics,15,0
3886,66,41.43,29,61.02,Mobile,New,Home Goods,4,0
3887,55,52.79,18,11.54,Mobile,New,Home Goods,18,0
3888,22,44.25,15,215.8,Mobile,New,Fashion,10,0
3889,25,1.19,23,179.94,Desktop,Returning,Fashion,19,1
3890,51,6.47,10,16.86,Tablet,Returning,Electronics,17,0
3891,65,23.08,3,33.66,Mobile,New,Electronics,10,0
3892,69,19.92,5,0.0,Desktop,Returning,Fashion,4,1
3893,29,54.05,24,8.05,Mobile,New,Fashion,5,1
3894,55,55.46,29,35.03,Mobile,Returning,Electronics,7,1
3895,18,10.84,13,23.13,Mobile,Returning,Fashion,19,0
3896,48,16.83,8,197.7,Mobile,Returning,Home Goods,19,0
3897,21,19.09,22,153.12,Desktop,New,Home Goods,8,1
3898,66,5.14,21,69.37,Mobile,Returning,Home Goods,1,1
3899,62,0.95,29,58.78,Mobile,Returning,Fashion,8,1
3900,67,19.92,15,0.0,Unknown,New,Fashion,19,1
3901,22,8.26,9,215.56,Desktop,New,Electronics,17,1
3902,47,8.23,17,278.76,Mobile,Returning,Home Goods,9,1
3903,41,2.61,27,10.72,Mobile,New,Fashion,16,0
3904,20,79.14,18,14.0,Mobile,Returning,Fashion,9,1
3905,28,26.01,13,90.34,Mobile,New,Fashion,19,0
3906,62,32.99,1,62.37,Mobile,Returning,Electronics,16,0
3907,21,19.92,15,0.0,Unknown,New,Electronics,13,1
3908,43,19.92,15,0.0,Desktop,Returning,Fashion,19,0
3909,44,29.15,20,175.2,Desktop,Returning,Electronics,5,1
3910,63,1.19,21,162.53,Desktop,Returning,Electronics,2,0
3911,60,6.2,5,35.36,Mobile,Returning,Electronics,4,1
3912,44,53.38,8,177.35,Mobile,New,Electronics,12,1
3913,59,43.67,27,72.05,Mobile,New,Home Goods,18,1
3914,68,12.95,15,131.15,Desktop,New,Electronics,3,1
3915,67,14.19,27,44.61,Mobile,Returning,Electronics,19,1
3916,23,22.88,3,9.63,Tablet,Returning,Home Goods,4,1
3917,32,0.01,6,45.49,Desktop,Returning,Home Goods,4,0
3918,47,8.28,28,48.9,Tablet,New,Fashion,16,0
3919,59,7.0,13,64.05,Desktop,Returning,Fashion,11,1
3920,54,8.65,12,8.93,Tablet,Returning,Home Goods,13,0
3921,54,49.18,19,380.5,Desktop,Returning,Fashion,11,1
3922,59,9.84,29,22.39,Tablet,Returning,Home Goods,7,1
3923,54,6.38,18,17.71,Mobile,New,Fashion,14,0
3924,52,21.05,24,59.86,Mobile,New,Home Goods,4,1
3925,40,60.22,1,61.64,Desktop,New,Electronics,8,1
3926,23,8.29,25,46.36,Tablet,Returning,Home Goods,12,1
3927,21,2.45,27,118.23,Mobile,Returning,Fashion,13,0
3928,35,13.22,7,58.16,Mobile,New,Home Goods,9,0
3929,26,41.31,12,75.27,Desktop,New,Fashion,9,1
3930,66,24.0,10,102.91,Desktop,New,Fashion,2,1
3931,46,50.91,29,2.03,Mobile,Returning,Fashion,3,1
3932,30,96.26,12,67.64,Desktop,New,Home Goods,12,1
3933,64,47.2,11,172.47,Tablet,New,Electronics,17,1
3934,69,27.78,4,1.4,Tablet,New,Electronics,4,0
3935,34,20.4,19,41.56,Mobile,Returning,Electronics,14,1
3936,62,1.23,6,208.54,Mobile,Returning,Home Goods,9,0
3937,49,124.66,25,0.0,Mobile,Returning,Electronics,8,0
3938,65,14.51,9,49.11,Mobile,New,Electronics,1,0
3939,39,4.95,20,319.38,Mobile,Returning,Electronics,13,0
3940,21,32.96,10,17.78,Desktop,New,Home Goods,3,0
3941,22,10.03,5,5.4,Mobile,Returning,Fashion,14,0
3942,54,26.44,27,156.96,Tablet,New,Fashion,19,1
3943,58,26.51,13,162.28,Tablet,New,Fashion,6,1
3944,66,17.7,9,51.1,Mobile,Returning,Fashion,4,0
3945,30,19.92,15,0.0,Tablet,New,Electronics,1,0
3946,51,9.24,18,144.54,Desktop,New,Electronics,10,1
3947,62,17.86,21,107.32,Desktop,Returning,Home Goods,13,0
3948,39,23.15,1,24.65,Mobile,Returning,Fashion,12,0
3949,40,32.69,24,1.36,Desktop,Returning,Home Goods,11,1
3950,68,45.97,21,52.27,Mobile,Returning,Electronics,4,1
3951,20,15.07,12,156.67,Desktop,Returning,Fashion,17,1
3952,59,31.16,10,180.94,Mobile,Returning,Electronics,15,1
3953,51,4.9,2,250.3,Desktop,Returning,Home Goods,3,1
3954,49,80.93,28,169.33,Mobile,Returning,Fashion,10,1
3955,62,14.49,9,69.41,Mobile,New,Electronics,14,0
3956,68,39.23,2,47.05,Desktop,New,Fashion,19,0
3957,66,0.62,23,119.28,Desktop,Returning,Fashion,4,1
3958,38,6.89,24,107.71,Mobile,Returning,Electronics,14,1
3959,63,20.03,22,61.8,Mobile,Returning,Home Goods,6,1
3960,61,63.17,14,7.31,Tablet,New,Electronics,12,0
3961,38,22.48,11,208.38,Desktop,New,Electronics,2,1
3962,61,79.72,23,48.65,Mobile,New,Home Goods,17,1
3963,28,19.84,11,36.12,Desktop,New,Fashion,1,0
3964,56,20.23,17,79.45,Mobile,Returning,Home Goods,17,1
3965,21,3.83,4,89.63,Mobile,Returning,Electronics,5,0
3966,68,48.68,13,18.93,Desktop,Returning,Home Goods,16,1
3967,18,8.51,7,145.09,Desktop,Returning,Home Goods,14,1
3968,45,68.96,16,27.39,Desktop,Returning,Home Goods,10,1
3969,41,19.92,15,0.0,Unknown,New,Fashion,3,0
3970,52,86.1,13,41.72,Tablet,Returning,Electronics,3,1
3971,30,22.03,1,104.91,Mobile,Returning,Electronics,18,1
3972,64,33.91,11,269.25,Tablet,Returning,Electronics,18,1
3973,51,45.22,6,132.56,Mobile,Returning,Electronics,4,1
3974,28,4.21,20,225.54,Mobile,Returning,Fashion,7,1
3975,53,27.56,3,12.12,Desktop,Returning,Fashion,1,0
3976,68,1.05,12,5.91,Mobile,Returning,Fashion,16,1
3977,34,20.65,5,65.26,Desktop,Returning,Home Goods,17,0
3978,52,5.05,9,27.43,Desktop,Returning,Home Goods,8,0
3979,35,6.06,26,140.85,Mobile,New,Fashion,6,1
3980,57,19.92,26,0.0,Desktop,New,Home Goods,2,0
3981,39,16.99,12,282.49,Mobile,Returning,Fashion,10,0
3982,41,29.28,28,23.53,Mobile,New,Electronics,17,0
3983,36,2.32,27,53.21,Tablet,Returning,Fashion,19,1
3984,54,21.02,10,55.65,Tablet,New,Home Goods,4,0
3985,56,6.05,19,21.87,Mobile,New,Electronics,13,0
3986,38,25.6,5,71.35,Desktop,Returning,Fashion,19,0
3987,25,30.43,26,46.86,Mobile,Returning,Electronics,16,0
3988,45,24.41,5,47.35,Desktop,Returning,Fashion,13,0
3989,22,40.22,9,36.05,Tablet,New,Fashion,5,0
3990,34,12.27,27,1.37,Mobile,Returning,Fashion,12,0
3991,54,43.46,28,59.07,Desktop,Returning,Fashion,7,0
3992,53,17.01,26,32.67,Mobile,New,Home Goods,9,0
3993,36,19.86,27,0.11,Mobile,New,Electronics,5,1
3994,44,31.33,20,29.45,Tablet,Returning,Fashion,4,1
3995,51,0.56,17,26.13,Desktop,New,Fashion,10,0
3996,28,31.84,10,40.0,Mobile,Returning,Fashion,16,0
3997,62,28.92,21,11.31,Desktop,New,Fashion,11,1
3998,64,11.13,1,56.69,Mobile,Returning,Electronics,9,0
3999,29,2.69,22,94.33,Mobile,New,Fashion,5,1
4000,38,2.86,28,79.58,Tablet,Returning,Electronics,11,1
4001,28,77.01,16,130.27,Desktop,Returning,Electronics,9,1
4002,56,35.07,26,48.12,Desktop,New,Fashion,17,1
4003,45,4.08,26,58.57,Mobile,Returning,Home Goods,11,1
4004,22,13.24,15,133.03,Desktop,Returning,Fashion,6,0
4005,34,26.93,23,44.65,Tablet,Returning,Fashion,16,1
4006,37,54.16,17,96.75,Mobile,Returning,Fashion,19,1
4007,58,1.34,26,45.62,Mobile,New,Fashion,14,0
4008,63,8.1,20,43.27,Desktop,Returning,Fashion,3,0
4009,29,66.15,25,114.24,Mobile,Returning,Fashion,10,1
4010,23,0.28,13,15.37,Mobile,Returning,Home Goods,4,0
4011,34,6.75,1,33.07,Tablet,Returning,Home Goods,2,0
4012,68,95.84,25,20.31,Tablet,New,Electronics,13,0
4013,36,28.51,8,35.59,Desktop,New,Electronics,11,1
4014,43,9.1,5,20.95,Desktop,Returning,Electronics,12,1
4015,65,2.08,6,69.29,Tablet,Returning,Fashion,1,1
4016,61,0.86,23,128.03,Desktop,New,Fashion,9,0
4017,61,8.42,20,123.57,Mobile,New,Fashion,12,0
4018,69,63.98,14,36.27,Mobile,Returning,Electronics,7,0
4019,49,16.13,22,359.07,Mobile,New,Fashion,17,0
4020,23,38.22,23,72.08,Mobile,New,Fashion,10,1
4021,53,75.14,11,40.79,Mobile,New,Fashion,6,0
4022,55,15.73,6,144.41,Mobile,Returning,Fashion,7,1
4023,28,6.37,11,104.71,Mobile,Returning,Fashion,19,1
4024,50,21.84,13,110.67,Mobile,Returning,Fashion,14,1
4025,41,71.61,12,17.47,Desktop,Returning,Fashion,11,1
4026,40,48.95,22,50.54,Mobile,New,Fashion,2,0
4027,32,2.04,2,158.34,Desktop,New,Fashion,1,1
4028,44,35.39,21,56.1,Mobile,Returning,Fashion,10,1
4029,28,25.45,3,92.02,Desktop,New,Fashion,12,0
4030,68,71.4,23,70.93,Tablet,Returning,Electronics,9,1
4031,67,3.92,4,147.79,Desktop,Returning,Fashion,11,1
4032,34,22.91,17,26.79,Desktop,New,Fashion,1,0
4033,68,63.47,28,68.54,Tablet,Returning,Fashion,10,1
4034,31,15.83,28,10.52,Mobile,Returning,Fashion,19,0
4035,44,19.73,22,93.75,Tablet,Returning,Fashion,11,1
4036,35,2.19,6,105.33,Desktop,New,Home Goods,3,1
4037,45,9.78,7,3.5,Desktop,New,Home Goods,16,0
4038,68,11.77,15,90.11,Mobile,Returning,Fashion,10,1
4039,64,87.08,11,42.85,Desktop,Returning,Electronics,2,1
4040,64,9.97,24,10.6,Desktop,New,Fashion,19,1
4041,21,18.53,3,43.57,Desktop,Returning,Fashion,4,1
4042,24,33.38,6,17.28,Desktop,Returning,Electronics,16,0
4043,62,5.31,26,42.97,Mobile,Returning,Fashion,6,1
4044,52,19.99,2,38.8,Mobile,New,Electronics,11,0
4045,65,40.24,29,107.27,Mobile,New,Electronics,17,0
4046,26,60.49,14,119.05,Mobile,New,Electronics,15,1
4047,25,29.53,9,74.72,Mobile,New,Home Goods,4,1
4048,69,33.17,18,1.84,Mobile,Returning,Home Goods,8,0
4049,62,4.05,19,213.92,Mobile,New,Home Goods,18,0
4050,34,87.44,12,92.73,Mobile,Returning,Fashion,14,1
4051,34,4.27,13,2.78,Mobile,New,Fashion,2,1
4052,66,44.71,26,136.67,Tablet,Returning,Electronics,16,1
4053,50,9.23,12,17.88,Desktop,New,Home Goods,15,0
4054,49,81.36,12,69.25,Desktop,New,Electronics,6,1
4055,25,38.18,18,50.28,Mobile,New,Home Goods,9,1
4056,36,42.05,9,43.56,Desktop,Returning,Fashion,12,1
4057,55,7.42,17,176.37,Desktop,New,Fashion,10,1
4058,20,17.56,21,46.01,Tablet,New,Fashion,7,1
4059,22,28.86,16,6.27,Desktop,New,Electronics,5,0
4060,30,44.09,17,234.45,Desktop,Returning,Home Goods,8,1
4061,64,3.29,21,202.6,Tablet,Returning,Fashion,12,1
4062,63,98.39,24,92.27,Mobile,Returning,Home Goods,1,1
4063,48,19.92,15,0.0,Unknown,New,Electronics,10,1
4064,33,9.46,11,7.8,Desktop,New,Electronics,11,0
4065,67,51.91,24,125.14,Mobile,Returning,Home Goods,5,0
4066,49,21.91,2,6.28,Mobile,New,Fashion,13,1
4067,39,19.92,15,0.0,Unknown,New,Home Goods,18,0
4068,46,11.33,12,61.67,Mobile,Returning,Fashion,10,1
4069,39,26.09,21,13.96,Desktop,Returning,Fashion,17,1
4070,60,39.27,1,0.62,Tablet,New,Electronics,19,0
4071,20,15.88,23,44.01,Mobile,New,Home Goods,4,1
4072,27,29.76,13,11.81,Mobile,Returning,Electronics,9,0
4073,59,36.05,22,14.0,Mobile,Returning,Electronics,18,1
4074,38,37.25,21,6.4,Mobile,New,Home Goods,16,1
4075,33,19.92,15,0.0,Mobile,New,Fashion,7,1
4076,29,58.93,14,100.56,Mobile,Returning,Home Goods,12,1
4077,19,19.92,14,0.0,Mobile,Returning,Electronics,4,0
4078,58,19.92,16,0.0,Mobile,Returning,Fashion,12,0
4079,41,8.3,17,56.51,Desktop,New,Fashion,12,1
4080,52,19.79,6,2.66,Tablet,Returning,Fashion,4,0
4081,47,65.37,26,5.75,Desktop,New,Fashion,12,1
4082,47,14.26,28,23.83,Desktop,Returning,Fashion,8,0
4083,64,41.56,7,62.8,Mobile,New,Fashion,3,1
4084,52,3.05,26,107.63,Desktop,New,Electronics,16,1
4085,36,19.39,26,74.31,Mobile,New,Electronics,2,0
4086,67,143.69,1,39.82,Mobile,Returning,Electronics,6,0
4087,25,44.15,25,10.07,Desktop,Returning,Fashion,17,1
4088,43,7.09,15,121.41,Mobile,Returning,Home Goods,12,1
4089,66,20.88,20,36.18,Mobile,Returning,Fashion,9,0
4090,57,7.98,21,106.56,Tablet,Returning,Electronics,16,0
4091,24,15.81,18,57.56,Tablet,Returning,Fashion,7,1
4092,47,45.44,28,107.36,Mobile,Returning,Electronics,8,0
4093,24,19.92,26,0.0,Mobile,Returning,Fashion,7,0
4094,20,7.77,13,203.09,Desktop,New,Home Goods,5,1
4095,18,76.62,24,61.28,Desktop,Returning,Home Goods,7,1
4096,53,26.94,2,57.31,Mobile,New,Electronics,18,1
4097,42,14.34,19,24.7,Desktop,Returning,Fashion,18,0
4098,54,20.91,15,219.66,Tablet,New,Fashion,16,1
4099,18,27.87,12,48.99,Mobile,Returning,Home Goods,7,1
4100,32,24.62,15,10.92,Tablet,Returning,Electronics,2,1
4101,54,19.99,25,45.35,Tablet,New,Home Goods,17,0
4102,30,21.09,18,10.87,Mobile,Returning,Fashion,8,0
4103,57,5.82,14,55.86,Desktop,Returning,Home Goods,2,1
4104,25,50.26,6,65.91,Mobile,New,Home Goods,18,1
4105,22,23.41,12,32.97,Desktop,New,Electronics,19,0
4106,26,4.22,20,5.95,Desktop,New,Fashion,9,1
4107,18,43.59,23,229.89,Mobile,Returning,Electronics,12,1
4108,53,80.84,6,118.75,Desktop,Returning,Home Goods,19,1
4109,52,88.3,26,146.05,Desktop,Returning,Home Goods,8,1
4110,19,13.81,9,36.57,Mobile,New,Fashion,8,0
4111,57,4.37,25,114.45,Mobile,New,Fashion,10,1
4112,40,21.92,26,53.15,Mobile,New,Home Goods,18,1
4113,26,3.58,4,17.96,Desktop,New,Electronics,15,0
4114,51,81.54,17,10.63,Tablet,Returning,Home Goods,11,1
4115,63,6.08,2,33.86,Desktop,Returning,Home Goods,14,0
4116,31,8.74,16,11.84,Mobile,New,Home Goods,15,0
4117,21,15.66,24,508.72,Desktop,Returning,Fashion,14,0
4118,47,14.49,14,4.04,Mobile,New,Fashion,12,0
4119,48,47.49,26,0.0,Mobile,Returning,Fashion,4,0
4120,55,18.28,8,48.13,Mobile,New,Home Goods,3,0
4121,28,5.62,14,28.61,Mobile,Returning,Electronics,12,1
4122,52,19.92,15,0.0,Unknown,New,Fashion,7,0
4123,25,21.35,16,13.0,Tablet,Returning,Fashion,7,1
4124,20,4.79,4,122.57,Desktop,New,Fashion,19,0
4125,31,28.38,1,32.33,Desktop,New,Home Goods,14,0
4126,30,25.02,23,71.59,Mobile,Returning,Electronics,1,0
4127,62,37.63,20,100.6,Tablet,New,Electronics,7,1
4128,49,83.28,27,175.89,Desktop,Returning,Fashion,10,1
4129,51,73.0,14,144.53,Tablet,Returning,Home Goods,18,0
4130,62,87.61,8,74.98,Mobile,Returning,Fashion,13,0
4131,36,8.42,25,39.33,Desktop,Returning,Electronics,8,0
4132,55,4.23,28,55.97,Desktop,New,Fashion,9,1
4133,33,10.8,25,117.14,Mobile,Returning,Fashion,15,0
4134,19,67.64,3,168.0,Desktop,Returning,Fashion,8,1
4135,57,107.32,5,8.77,Tablet,Returning,Electronics,1,0
4136,34,58.84,6,38.87,Mobile,New,Electronics,3,0
4137,51,3.5,22,119.73,Mobile,Returning,Fashion,19,1
4138,59,88.37,26,45.2,Desktop,New,Fashion,9,1
4139,33,16.52,8,32.3,Mobile,New,Home Goods,19,0
4140,55,0.28,6,42.39,Desktop,New,Fashion,15,0
4141,19,17.52,6,73.87,Desktop,New,Fashion,14,0
4142,19,1.41,4,683.46,Mobile,New,Electronics,1,0
4143,43,23.55,7,54.34,Desktop,New,Home Goods,3,0
4144,30,12.4,24,18.71,Desktop,Returning,Fashion,2,1
4145,64,19.24,19,14.22,Tablet,New,Home Goods,1,0
4146,48,28.49,7,3.46,Desktop,Returning,Fashion,18,0
4147,51,60.93,3,65.46,Tablet,New,Fashion,1,1
4148,56,32.53,8,62.92,Mobile,New,Fashion,9,1
4149,20,17.08,1,18.38,Mobile,Returning,Electronics,7,1
4150,25,51.35,1,95.08,Mobile,Returning,Fashion,13,1
4151,40,70.8,14,108.11,Mobile,Returning,Electronics,17,1
4152,31,3.83,6,23.99,Tablet,Returning,Fashion,13,0
4153,44,22.77,10,33.74,Mobile,New,Fashion,13,0
4154,46,19.92,15,0.0,Unknown,New,Home Goods,10,1
4155,56,1.45,28,37.51,Mobile,Returning,Electronics,6,0
4156,56,33.13,14,114.44,Mobile,New,Fashion,5,0
4157,18,59.58,4,48.22,Tablet,Returning,Electronics,10,0
4158,34,5.33,6,126.14,Mobile,Returning,Electronics,14,1
4159,58,50.21,16,117.24,Desktop,New,Fashion,11,1
4160,47,57.6,28,88.15,Mobile,Returning,Electronics,5,1
4161,30,73.72,21,154.36,Tablet,Returning,Fashion,4,1
4162,38,9.25,28,224.04,Desktop,Returning,Electronics,3,1
4163,36,70.29,1,69.4,Desktop,New,Home Goods,14,1
4164,36,11.6,6,21.69,Mobile,Returning,Fashion,13,0
4165,42,24.11,9,40.68,Mobile,New,Fashion,5,1
4166,39,1.55,15,113.61,Tablet,New,Fashion,12,1
4167,48,1.35,12,84.19,Tablet,New,Home Goods,10,0
4168,34,38.23,3,15.66,Mobile,Returning,Electronics,2,0
4169,40,17.64,11,4.21,Mobile,Returning,Fashion,7,0
4170,49,8.88,15,91.9,Mobile,Returning,Electronics,7,0
4171,27,6.34,3,23.13,Mobile,Returning,Fashion,4,1
4172,27,33.26,14,55.4,Desktop,New,Electronics,12,1
4173,53,0.01,2,109.87,Mobile,New,Electronics,4,0
4174,25,49.18,29,66.16,Mobile,Returning,Home Goods,7,1
4175,69,2.48,4,6.96,Desktop,Returning,Fashion,13,0
4176,37,6.38,26,16.42,Mobile,Returning,Electronics,8,0
4177,49,14.64,19,19.81,Desktop,New,Electronics,14,0
4178,67,19.9,12,23.86,Tablet,New,Home Goods,3,1
4179,31,13.15,2,66.67,Mobile,New,Electronics,2,1
4180,67,11.6,17,56.09,Desktop,New,Electronics,10,0
4181,45,99.66,3,18.17,Mobile,New,Fashion,6,1
4182,63,30.78,10,5.6,Mobile,Returning,Electronics,7,0
4183,69,0.71,16,15.04,Mobile,Returning,Home Goods,16,0
4184,41,19.92,15,0.0,Unknown,New,Home Goods,6,1
4185,32,62.39,9,50.57,Mobile,New,Electronics,16,1
4186,39,10.76,11,161.6,Mobile,New,Fashion,12,1
4187,47,2.98,21,151.11,Tablet,Returning,Home Goods,15,1
4188,21,42.61,15,57.32,Desktop,Returning,Fashion,3,1
4189,30,27.94,3,98.12,Tablet,Returning,Fashion,16,1
4190,40,25.34,16,17.13,Desktop,Returning,Electronics,18,1
4191,25,1.65,21,93.28,Mobile,Returning,Fashion,15,1
4192,35,4.54,21,25.44,Mobile,New,Home Goods,6,0
4193,29,29.23,21,142.73,Mobile,New,Electronics,17,0
4194,48,6.99,28,7.0,Mobile,Returning,Electronics,2,0
4195,31,21.04,12,118.67,Desktop,Returning,Electronics,2,1
4196,51,23.62,23,8.42,Desktop,New,Home Goods,17,1
4197,35,10.0,5,170.42,Mobile,Returning,Electronics,19,0
4198,51,88.94,7,29.02,Mobile,Returning,Fashion,5,1
4199,28,55.44,9,85.0,Mobile,Returning,Home Goods,4,0
4200,58,38.44,21,53.48,Mobile,New,Fashion,18,1
4201,29,2.44,18,36.49,Mobile,New,Fashion,8,0
4202,66,3.37,21,82.95,Desktop,Returning,Electronics,9,1
4203,32,20.36,8,235.79,Mobile,Returning,Fashion,18,1
4204,48,5.26,12,3.37,Desktop,Returning,Home Goods,11,0
4205,66,114.87,20,200.92,Mobile,Returning,Electronics,16,1
4206,46,5.18,2,75.14,Mobile,Returning,Home Goods,16,1
4207,43,20.05,10,131.74,Desktop,Returning,Fashion,4,0
4208,35,13.58,19,38.74,Desktop,New,Home Goods,9,0
4209,49,30.6,9,51.07,Mobile,Returning,Fashion,13,0
4210,39,19.92,15,0.0,Unknown,New,Fashion,8,1
4211,55,16.88,24,42.87,Mobile,Returning,Fashion,11,0
4212,34,9.64,8,61.2,Mobile,Returning,Electronics,9,0
4213,40,65.61,24,1.63,Desktop,Returning,Fashion,18,0
4214,41,1.24,24,13.81,Desktop,Returning,Electronics,3,1
4215,67,73.51,24,82.11,Mobile,New,Fashion,18,1
4216,25,53.69,1,100.98,Mobile,New,Fashion,19,1
4217,58,10.6,6,69.9,Tablet,New,Electronics,9,0
4218,23,46.72,12,12.37,Mobile,New,Fashion,18,0
4219,22,0.95,25,47.16,Mobile,Returning,Home Goods,16,0
4220,61,102.22,24,35.09,Desktop,New,Electronics,14,1
4221,46,22.43,19,54.76,Tablet,Returning,Home Goods,19,1
4222,45,10.84,27,163.42,Mobile,Returning,Fashion,15,1
4223,28,13.51,17,119.64,Desktop,Returning,Home Goods,4,1
4224,18,2.06,2,7.02,Desktop,Returning,Electronics,12,0
4225,60,136.26,11,176.81,Mobile,New,Home Goods,7,1
4226,36,1.2,18,51.06,Desktop,Returning,Fashion,11,1
4227,26,31.92,23,108.96,Tablet,New,Electronics,7,0
4228,44,17.54,28,12.07,Mobile,Returning,Home Goods,3,0
4229,51,89.23,22,88.87,Mobile,New,Fashion,4,0
4230,61,8.47,11,21.57,Tablet,Returning,Electronics,2,1
4231,21,22.78,18,46.15,Desktop,New,Home Goods,15,1
4232,53,19.75,8,1.36,Mobile,New,Electronics,12,0
4233,35,36.41,15,13.15,Desktop,Returning,Fashion,17,0
4234,32,2.11,9,7.73,Desktop,Returning,Electronics,18,0
4235,68,6.46,15,21.93,Desktop,New,Fashion,8,0
4236,30,7.25,7,8.43,Tablet,Returning,Home Goods,8,1
4237,36,40.2,20,94.19,Mobile,New,Fashion,5,0
4238,66,6.29,13,2.36,Mobile,New,Fashion,9,1
4239,23,25.56,13,76.93,Desktop,Returning,Fashion,5,1
4240,65,7.27,1,12.13,Mobile,Returning,Electronics,10,0
4241,29,59.33,20,232.27,Desktop,Returning,Home Goods,1,1
4242,68,85.52,4,216.36,Mobile,New,Fashion,4,0
4243,54,21.93,24,20.44,Mobile,New,Fashion,16,0
4244,34,13.03,4,76.24,Mobile,Returning,Fashion,18,1
4245,40,8.0,4,2.27,Desktop,New,Home Goods,12,1
4246,43,1.53,13,214.81,Desktop,Returning,Electronics,15,1
4247,46,9.38,2,59.22,Mobile,New,Fashion,18,1
4248,50,31.86,28,3.53,Mobile,Returning,Electronics,5,1
4249,44,22.88,26,33.54,Mobile,New,Fashion,14,0
4250,42,86.49,23,6.4,Desktop,New,Electronics,7,0
4251,27,15.14,15,39.93,Mobile,Returning,Fashion,11,1
4252,64,35.51,4,88.68,Desktop,Returning,Home Goods,15,1
4253,40,20.16,27,50.77,Desktop,Returning,Home Goods,11,1
4254,38,21.56,6,38.72,Mobile,Returning,Home Goods,7,1
4255,38,9.35,3,10.15,Desktop,Returning,Electronics,4,0
4256,60,18.21,7,22.48,Mobile,Returning,Electronics,1,0
4257,30,19.92,15,0.0,Unknown,New,Fashion,2,0
4258,54,19.92,15,0.0,Unknown,New,Electronics,4,1
4259,50,84.72,4,11.62,Mobile,Returning,Electronics,5,1
4260,41,11.98,10,72.38,Desktop,Returning,Home Goods,2,0
4261,61,1.29,21,33.57,Mobile,Returning,Fashion,2,0
4262,28,20.57,9,20.49,Desktop,Returning,Home Goods,18,1
4263,34,23.59,6,81.61,Desktop,Returning,Electronics,14,1
4264,21,5.53,29,48.85,Desktop,New,Fashion,3,0
4265,64,42.87,20,0.0,Mobile,New,Electronics,18,0
4266,42,125.85,27,71.89,Desktop,Returning,Home Goods,10,1
4267,47,87.44,11,54.07,Desktop,New,Home Goods,6,1
4268,26,6.59,7,28.93,Mobile,Returning,Electronics,2,0
4269,38,62.47,18,65.51,Desktop,Returning,Fashion,11,1
4270,37,36.57,4,88.57,Tablet,Returning,Home Goods,18,1
4271,36,18.15,5,2.16,Mobile,Returning,Electronics,14,0
4272,36,23.34,4,50.17,Tablet,New,Fashion,13,1
4273,29,56.83,4,4.75,Mobile,Returning,Fashion,7,0
4274,54,19.63,27,16.5,Mobile,Returning,Fashion,10,0
4275,59,14.01,13,65.77,Mobile,New,Fashion,19,1
4276,34,20.39,16,160.91,Desktop,Returning,Home Goods,13,1
4277,54,25.96,25,171.51,Mobile,Returning,Fashion,2,1
4278,65,6.29,14,5.8,Tablet,New,Fashion,12,0
4279,56,69.35,11,43.45,Desktop,Returning,Fashion,8,1
4280,45,33.64,29,69.97,Desktop,Returning,Electronics,18,1
4281,58,30.09,2,12.73,Mobile,New,Fashion,2,0
4282,52,3.14,22,116.0,Tablet,Returning,Fashion,16,1
4283,64,27.8,14,109.08,Desktop,Returning,Fashion,8,1
4284,65,3.87,24,186.93,Mobile,New,Electronics,16,0
4285,35,2.46,24,0.68,Desktop,Returning,Fashion,8,0
4286,31,22.48,27,19.54,Desktop,New,Electronics,13,0
4287,52,15.46,7,140.44,Desktop,Returning,Fashion,6,0
4288,61,26.66,26,88.83,Mobile,New,Fashion,1,0
4289,58,2.8,11,179.84,Mobile,New,Fashion,2,1
4290,24,16.92,4,4.71,Mobile,Returning,Fashion,7,0
4291,58,5.76,7,72.7,Mobile,New,Fashion,13,0
4292,30,130.52,29,67.34,Desktop,New,Fashion,4,1
4293,35,24.71,16,2.91,Tablet,Returning,Fashion,9,1
4294,54,34.89,26,57.65,Tablet,Returning,Electronics,19,1
4295,30,11.81,6,75.23,Desktop,Returning,Fashion,3,0
4296,53,2.99,27,16.99,Desktop,Returning,Home Goods,2,0
4297,48,111.73,6,25.54,Mobile,Returning,Home Goods,16,0
4298,19,10.12,2,81.81,Desktop,Returning,Home Goods,10,0
4299,33,16.54,24,50.53,Mobile,Returning,Fashion,12,0
4300,26,31.48,8,156.16,Mobile,New,Home Goods,18,1
4301,26,0.75,27,33.53,Desktop,New,Fashion,2,1
4302,55,49.86,7,24.81,Mobile,Returning,Fashion,14,1
4303,28,23.07,27,335.26,Mobile,Returning,Fashion,12,1
4304,39,9.78,25,193.65,Desktop,Returning,Home Goods,8,1
4305,50,1.91,24,2.35,Mobile,Returning,Fashion,7,0
4306,53,5.32,14,117.83,Mobile,New,Home Goods,13,1
